,id,object_name,chain,object_type,address,number
2035,22068,Кафе в гостинице «Блюз кафе»,нет,кафе,"город Москва, улица Доватора, дом 8",24
2036,26105,КОЛЬЧУГА,нет,ресторан,"город Москва, улица Ильинка, дом 4",40
2037,26106,ПОРТО МАЛЬТЕЗА,нет,ресторан,"город Москва, улица Ильинка, дом 4",70
2038,26827,Гамбринус,да,ресторан,"город Москва, Зубовский бульвар, дом 13, строение 2",50
2039,152116,Столовая при ГБОУ Школа 1231,нет,столовая,"город Москва, Погодинская улица, дом 20/3, строение 1",60
2040,26078,Beef Роял,нет,ресторан,"город Москва, Пречистенская набережная, дом 13, строение 1",110
2041,22670,Хинкальная,да,кафе,"город Москва, Богоявленский переулок, дом 6, строение 2",20
2042,26822,Хороший год,нет,кафе,"город Москва, 1-й Неопалимовский переулок, дом 6",90
2043,137987,Ордынка,нет,кафе,"город Москва, улица Большая Ордынка, дом 21/16, строение 9",80
2044,26359,Пицца Pomodoro,да,кафе,"город Москва, Садовническая улица, дом 54, строение 2",35
2045,24718,Пекарня,нет,кафе,"город Москва, Новокузнецкая улица, дом 39",25
2046,138842,Кофе с собой,да,буфет,"город Москва, Новокузнецкая улица, дом 39",0
2047,143998,Ресторан Premer lounge,нет,ресторан,"город Москва, улица Бахрушина, дом 25",50
2048,124969,Попкорн Бар,нет,бар,"город Москва, улица Бахрушина, дом 25",12
2049,124986,Пицерия,нет,кафе,"город Москва, улица Бахрушина, дом 25",15
2050,25964,ресторан « 5 звезд»,нет,ресторан,"город Москва, улица Бахрушина, дом 25",60
2051,22398,кафе «Сквознячок»,нет,кафе,"город Москва, улица Бахрушина, дом 25",64
2052,21992,5звезд Юг 52,нет,кафе,"город Москва, улица Бахрушина, дом 25",15
2053,20307,бар «Центральный»,нет,бар,"город Москва, улица Бахрушина, дом 25",30
2054,20433,Бар ЛОББИ гостиницы Балчуг,нет,бар,"город Москва, улица Балчуг, дом 1",50
2055,24093,Кафе КРАНЦЛЕР гостиницы Балчуг,нет,ресторан,"город Москва, улица Балчуг, дом 1",80
2056,52624,Ресторан Балчуг гриль гостиницы Балчуг,нет,ресторан,"город Москва, улица Балчуг, дом 1",80
2057,140790,Paulaner Brauhaus,нет,ресторан,"город Москва, Шлюзовая набережная, дом 2/1, строение 1",500
2058,152039,Столовая,нет,столовая,"город Москва, Дубининская улица, дом 25, строение 1",112
2059,148571,Столовая,нет,столовая,"город Москва, Раушская набережная, дом 22/21, строение 1",40
2060,152040,Столовая,нет,столовая,"город Москва, Пятницкая улица, дом 46, строение 3",92
2061,152042,Столовая,нет,столовая,"город Москва, Садовническая улица, дом 57А, строение 1",50
2062,150721,Столовая,нет,столовая,"город Москва, Стремянный переулок, дом 33/35",96
2063,140811,Бар,нет,бар,"город Москва, Кожевническая улица, дом 15, строение 1",35
2064,150705,Столовая,нет,столовая,"город Москва, Садовническая набережная, дом 37, строение 1",120
2065,26909,ВИНО и СЫР кафе-бар,нет,кафе,"город Москва, Кожевническая улица, дом 11/13, строение 1",80
2066,124670,Французская кондитерская Шантимель «Art Dessert»,нет,кафе,"город Москва, Садовническая улица, дом 76/71, строение 1",16
2067,139382,Твой кофе,нет,кафетерий,"город Москва, Дубининская улица, дом 27, строение 1",6
2068,141167,Глория,нет,кафе,"город Москва, Люсиновская улица, дом 36, строение 2",7
2069,137801,Казан Чай Бар,нет,ресторан,"город Москва, Малый Татарский переулок, дом 8, строение 1",46
2070,28552,столовая,нет,столовая,"город Москва, 2-й Новокузнецкий переулок, дом 13/15, строение 1",80
