,UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,Unnamed: 9
235,011240,улица Зои и Александра Космодемьянских,58481306,ул. Зои и Александра Космодемьянских,ulicza Zoi i Aleksandra Kosmodem`yanskix,001,,0205;0210,77000000000035200,
236,011260,улица Космонавтов,58481307,ул. Космонавтов,ulicza Kosmonavtov,001,,0301,77000000000154900,
237,011265,аллея Космонавтов,58481308,аллея Космонавтов,alleya Kosmonavtov,009,,0310,77000000000407800,
238,011280,улица Костикова,58481309,ул. Костикова,ulicza Kostikova,001,,0106,77000000000155000,
239,011290,Костомаровская набережная,58481310,Костомаровская наб.,Kostomarovskaya naberezhnaya,005,,0107,77000000000155100,
240,011300,Костомаровский переулок,58481311,Костомаровский пер.,Kostomarovskij pereulok,002,,0107,77000000000155200,
241,011310,Костромская улица,58481312,Костромская ул.,Kostromskaya ulicza,001,,0302;0304,77000000000155300,
242,011320,улица Костякова,58481313,ул. Костякова,ulicza Kostyakova,001,,0215,77000000000155400,
243,011330,Костянский переулок,58481314,Костянский пер.,Kostyanskij pereulok,002,,0104,77000000000064200,
244,011335,улица Косыгина,58481315,ул. Косыгина,ulicza Kosy'gina,001,,0702;0815,77000000000155500,
245,011340,Котельническая набережная,58481316,Котельническая наб.,Kotel`nicheskaya naberezhnaya,005,,0107,77000000000155600,
246,011360,1-й Котельнический переулок,58481317,1-й Котельнический пер.,Pervy'j Kotel`nicheskij pereulok,002,,0107,77000000000155700,
247,011370,2-й Котельнический переулок,58481318,2-й Котельнический пер.,Vtoroj Kotel`nicheskij pereulok,002,,0107,77000000000155800,
248,011380,3-й Котельнический переулок,58481319,3-й Котельнический пер.,Tretij Kotel`nicheskij pereulok,002,,0107,77000000000155900,
249,011390,4-й Котельнический переулок,58481320,4-й Котельнический пер.,Chetvyorty'j Kotel`nicheskij pereulok,002,,0107,77000000000156000,
250,011395,5-й Котельнический переулок,58481321,5-й Котельнический пер.,Pyaty'j Kotel`nicheskij pereulok,002,,0107,77000000000156100,
251,011400,Котельный проезд,58481322,Котельный пр.,Kotel`ny'j proezd,003,,0508,77000000000367000,
252,011420,Котляковская улица,58481323,Котляковская ул.,Kotlyakovskaya ulicza,001,,0612,77000000000367100,
253,011430,1-й Котляковский переулок,58481324,1-й Котляковский пер.,Pervy'j Kotlyakovskij pereulok,002,,0612;0618,77000000000367200,
254,011431,2-й Котляковский переулок,58481325,2-й Котляковский пер.,Vtoroj Kotlyakovskij pereulok,002,,0612,77000000000367300,
255,011440,Котляковский проезд,58481326,Котляковский пр.,Kotlyakovskij proezd,003,,0612,77000000000776100,
256,011450,улица Коцюбинского,58481327,ул. Коцюбинского,ulicza Koczyubinskogo,001,,0807,77000000000156300,
257,011460,Кочновский проезд,58481328,Кочновский пр.,Kochnovskij proezd,003,,0201,77000000000156400,
258,011470,улица Кошкина,58481329,ул. Кошкина,ulicza Koshkina,001,,0612,77000000000049900,
259,011475,проезд Кошкина,58481330,пр. Кошкина,proezd Koshkina,003,,0606,77000000000367400,
260,011480,улица Коштоянца,58481331,ул. Коштоянца,ulicza Koshtoyancza,001,,0814;0817,77000000000156500,
261,011490,улица Кравченко,58481332,ул. Кравченко,ulicza Kravchenko,001,,0706;0814,77000000000156600,
262,011520,улица Крамского,58481333,ул. Крамского,ulicza Kramskogo,001,,0214,77000000000156700,
263,011530,Крапивенский переулок,58481334,Крапивенский пер.,Krapivenskij pereulok,002,,0108,77000000000055900,
264,011545,переулок Красина,58481335,пер. Красина,pereulok Krasina,002,,0106,77000000000157000,
265,011550,улица Красина,58481336,ул. Красина,ulicza Krasina,001,,0106,77000000000157100,
266,011554,1-й Красковский проезд,58481337,1-й Красковский пр.,Pervy'j Kraskovskij proezd,003,,0409,77000000000040200,
267,011556,2-й Красковский проезд,58481338,2-й Красковский пр.,Vtoroj Kraskovskij proezd,003,,0409,77000000000040300,
268,011557,Красковская улица,58481339,Красковская ул.,Kraskovskaya ulicza,001,,0409,77000000000040100,
269,011560,Красная площадь,58481340,Красная пл.,Krasnaya ploshhad`,004,,0108,77000000000157500,
270,011570,улица Красная Пресня,58481341,ул. Красная Пресня,ulicza Krasnaya Presnya,001,,0106,77000000000157400,
271,011580,улица Красная Сосна,58481342,ул. Красная Сосна,ulicza Krasnaya Sosna,001,,0317,77000000000158900,
272,011620,Красноармейская улица,58481343,Красноармейская ул.,Krasnoarmejskaya ulicza,001,,0201,77000000000157700,
273,011660,Краснобогатырская улица,58481344,Краснобогатырская ул.,Krasnobogaty'rskaya ulicza,001,,0403;0415,77000000000157800,
274,011670,Красноворотский проезд,58481345,Красноворотский пр.,Krasnovorotskij proezd,003,,0104,77000000000064300,
275,011680,3-я Красногвардейская улица,58481346,3-я Красногвардейская ул.,Tret`ya Krasnogvardejskaya ulicza,001,,0106,77000000000157900,
276,011690,Красногвардейский бульвар,58481347,Красногвардейский бульв.,Krasnogvardejskij bul`var,008,,0106,77000000000158300,
277,011700,1-й Красногвардейский проезд,58481348,1-й Красногвардейский пр.,Pervy'j Krasnogvardejskij proezd,003,,0106,77000000000158000,
278,011710,2-й Красногвардейский проезд,58481349,2-й Красногвардейский пр.,Vtoroj Krasnogvardejskij proezd,003,,0106,77000000000158100,
279,011730,Тестовская улица,58481350,Тестовская ул.,Testovskaya ulicza,001,,0106,77000000000739500,
280,011750,1-й Красногорский проезд,58481351,1-й Красногорский пр.,Pervy'j Krasnogorskij proezd,003,,0907,77000000000158500,
281,011751,2-й Красногорский проезд,58481352,2-й Красногорский пр.,Vtoroj Krasnogorskij proezd,003,,0907,77000000000158600,
282,011752,3-й Красногорский проезд,58481353,3-й Красногорский пр.,Tretij Krasnogorskij proezd,003,,0907,77000000000158700,
283,011753,4-й Красногорский проезд,58481354,4-й Красногорский пр.,Chetvyorty'j Krasnogorskij proezd,003,,0907,77000000000158800,
284,011780,Краснодарская улица,58481355,Краснодарская ул.,Krasnodarskaya ulicza,001,,0508,77000000000017700,
285,011785,Краснодарский проезд,58481356,Краснодарский пр.,Krasnodarskij proezd,003,,0508,77000000000724800,
286,011790,Краснодонская улица,58481357,Краснодонская ул.,Krasnodonskaya ulicza,001,,0506;0508;0514,77000000000017800,
287,011800,Красноказарменная набережная,58481358,Красноказарменная наб.,Krasnokazarmennaya naberezhnaya,005,,0507,77000000000159000,
288,011810,Красноказарменная площадь,58481359,Красноказарменная пл.,Krasnokazarmennaya ploshhad`,004,,0507,77000000000029200,
289,011820,Красноказарменная улица,58481360,Красноказарменная ул.,Krasnokazarmennaya ulicza,001,,0507,77000000000028700,
290,011830,Красноказарменный проезд,58481361,Красноказарменный пр.,Krasnokazarmenny'j proezd,003,,0507,77000000000029300,
291,011840,Краснокурсантская площадь,58481362,Краснокурсантская пл.,Krasnokursantskaya ploshhad`,004,,0507,77000000000367600,
292,011850,1-й Краснокурсантский проезд,58481363,1-й Краснокурсантский пр.,Pervy'j Krasnokursantskij proezd,003,,0507,77000000000028800,
293,011860,2-й Краснокурсантский проезд,58481364,2-й Краснокурсантский пр.,Vtoroj Krasnokursantskij proezd,003,,0507,77000000000367700,
294,011863,Краснолиманская улица,58481365,Краснолиманская ул.,Krasnolimanskaya ulicza,001,,0711,77000000000159100,
295,011865,Краснополянская улица,58481366,Краснополянская ул.,Krasnopolyanskaya ulicza,001,,0209,77000000000034300,
296,011870,Краснопресненская набережная,58481367,Краснопресненская наб.,Krasnopresnenskaya naberezhnaya,005,,0106,77000000000159200,
297,011880,площадь Краснопресненская Застава,58481368,пл. Краснопресненская Застава,ploshhad` Krasnopresnenskaya Zastava,004,,0106,77000000000367800,
298,011890,Краснопролетарская улица,58481369,Краснопролетарская ул.,Krasnoproletarskaya ulicza,001,,0108,77000000000056000,
299,011900,Краснопрудная улица,58481370,Краснопрудная ул.,Krasnoprudnaya ulicza,001,,0104,77000000000064400,
300,011911,Краснопрудный переулок,58481371,Краснопрудный пер.,Krasnoprudny'j pereulok,002,,0104,77000000000064500,
301,011930,Большой Краснопрудный тупик,58481372,Б. Краснопрудный туп.,Bol`shoj Krasnoprudny'j tupik,007,,0104,77000000000064600,
302,011940,Малый Краснопрудный тупик,58481373,М. Краснопрудный туп.,Maly'j Krasnoprudny'j tupik,007,,0104,77000000000064700,
303,011945,Верхняя Красносельская улица,58481374,Верх. Красносельская ул.,Verxnyaya Krasnosel`skaya ulicza,001,,0104,77000000000064800,
304,011950,Малая Красносельская улица,58481375,М. Красносельская ул.,Malaya Krasnosel`skaya ulicza,001,,0104,77000000000064900,
305,011970,Нижняя Красносельская улица,58481376,Нижн. Красносельская ул.,Nizhnyaya Krasnosel`skaya ulicza,001,,0102;0104,77000000000065000,
306,011980,1-й Красносельский переулок,58481377,1-й Красносельский пер.,Pervy'j Krasnosel`skij pereulok,002,,0104,77000000000065100,
307,011990,2-й Красносельский переулок,58481378,2-й Красносельский пер.,Vtoroj Krasnosel`skij pereulok,002,,0104,77000000000065200,
